201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|201988,3900,13.86,16.065,19.9584,7.7616,18.07,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|1628373,4600,17.15,14.01,27.097,7.203,16.34,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
201566,11800,58.59,51.814,70.308,46.872,54.606666666666676,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|201988,3900,13.86,16.065,19.9584,7.7616,18.07,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|1628373,4600,17.15,14.01,27.097,7.203,16.34,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
1627812,3600,14.23,15.737,20.3489,8.1111,17.88333333333333,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|201988,3900,13.86,16.065,19.9584,7.7616,18.07,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|1628373,4600,17.15,14.01,27.097,7.203,16.34,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
1627819,3500,9.47,10.26,14.7732,4.1668,11.913333333333332,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|1628373,4600,17.15,14.01,27.097,7.203,16.34,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
201988,3900,13.86,16.065,19.9584,7.7616,18.07,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|1628373,4600,17.15,14.01,27.097,7.203,16.34,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
203471,7400,44.53,31.224,54.7719,34.2881,33.29999999999999,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,|203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,
101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,|1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,
101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,|101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,
101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,|203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,
101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,|1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,
101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,|200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,
101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,|203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,
101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,|201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,
101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,|1628373,4600,17.15,14.01,27.097,7.203,16.34,
101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
101109,3900,20.1,11.787,28.743,11.457,13.236666666666663,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,|1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,
203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,|101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,
203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,|203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,
203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,|1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,
203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,|200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,
203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,|203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,
203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,|201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,
203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,|1628373,4600,17.15,14.01,27.097,7.203,16.34,
203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,|204020,5800,25.11,21.088,35.4051,14.8149,23.473333333333333,
203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,|1628372,5900,25.4,23.275,34.29,16.51,25.643333333333334,
203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,|203477,3600,15.19,7.61,22.4812,7.8988,10.283333333333333,
203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,|201609,6800,35.92,27.128,45.9776,25.8624,29.416666666666664,
203081,8500,38.57,38.472,47.0554,30.0846,40.90333333333334,|1627755,3900,17.3,15.5,25.777,8.823,17.586666666666666,
1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,|101127,4400,25.81,18.736,35.1016,16.5184,20.613333333333337,
1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,|203903,4600,17.07,19.956,24.9222,9.2178,22.889999999999997,
1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,|1627758,3500,6.42,11.08,10.272,2.568,13.030000000000001,
1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,|200826,5900,25.32,23.768,32.6628,17.9772,25.586666666666666,
1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,|203894,3800,16.82,15.692,27.753,5.887,18.796666666666667,
1627098,3500,9.67,10.593,15.0852,4.2548,12.33333333333333,|201937,5800,24.75,20.992,34.155,15.345,23.279999999999998,
