101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,|1628381,5500,26.14,23.248,35.0276,17.2524,25.410000000000004,
101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,|200746,8400,39.65,35.49,49.166,30.134,37.84666666666667,
101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,|202722,3500,17.24,7.262,31.032,3.448,9.616666666666667,
101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,|203924,3700,17.01,14.281,23.4738,10.5462,16.086666666666662,
101141,5500,32.51,20.228,46.8144,18.2056,22.64666666666668,|204001,9100,38.86,36.37,53.2382,24.4818,40.133333333333326,
1628381,5500,26.14,23.248,35.0276,17.2524,25.410000000000004,|200746,8400,39.65,35.49,49.166,30.134,37.84666666666667,
1628381,5500,26.14,23.248,35.0276,17.2524,25.410000000000004,|202722,3500,17.24,7.262,31.032,3.448,9.616666666666667,
1628381,5500,26.14,23.248,35.0276,17.2524,25.410000000000004,|203924,3700,17.01,14.281,23.4738,10.5462,16.086666666666662,
1628381,5500,26.14,23.248,35.0276,17.2524,25.410000000000004,|204001,9100,38.86,36.37,53.2382,24.4818,40.133333333333326,
200746,8400,39.65,35.49,49.166,30.134,37.84666666666667,|202722,3500,17.24,7.262,31.032,3.448,9.616666666666667,
200746,8400,39.65,35.49,49.166,30.134,37.84666666666667,|203924,3700,17.01,14.281,23.4738,10.5462,16.086666666666662,
200746,8400,39.65,35.49,49.166,30.134,37.84666666666667,|204001,9100,38.86,36.37,53.2382,24.4818,40.133333333333326,
202722,3500,17.24,7.262,31.032,3.448,9.616666666666667,|203924,3700,17.01,14.281,23.4738,10.5462,16.086666666666662,
202722,3500,17.24,7.262,31.032,3.448,9.616666666666667,|204001,9100,38.86,36.37,53.2382,24.4818,40.133333333333326,
203924,3700,17.01,14.281,23.4738,10.5462,16.086666666666662,|204001,9100,38.86,36.37,53.2382,24.4818,40.133333333333326,
